Time (s);X (m/s^2);Y (m/s^2);Z (m/s^2);absolute;sliding average
135016423000,00;-6253597,14;-5,44E+07;-2,33E+07;6253597,14;50590109,83
135041259000,00;-36908209,92;-1,57E+07;-3,02E+06;36908209,92;48120765,69
135066090000,00;-49088544,85;-1,21E+07;-2,60E+07;49088544,85;46788185,24
135090926000,00;-44735877,51;-1,34E+07;-2,26E+07;44735877,51;43383156,66
135115756000,00;-56937847,14;-1,48E+07;6,63E+06;56937847,14;46173772,81
135140591400,00;-46818655,73;5,24E+07;1,10E+07;46818655,73;43760496,97
135165422400,00;-30505508,78;8,72E+07;-1,26E+07;30505508,78;40376843,21
135190258400,00;-36850322,48;3,42E+07;-5,52E+07;36850322,48;38846042,16
135215089400,00;-29854713,68;1,95E+07;-4,37E+07;29854713,68;37550364,14
135239925400,00;-55070246,46;4,49E+07;-1,93E+07;55070246,46;42974436,28
135264755400,00;-47677026,99;4,66E+07;-1,67E+07;47677026,99;44170971,51
135289591400,00;-66015064,72;7,22E+07;-2,91E+07;66015064,72;46051695,94
135314422400,00;-46949633,36;6,38E+07;-1,77E+07;46949633,36;46297668,82
135339258400,00;-53421916,37;2,28E+07;-2,04E+07;53421916,37;45907009,84
135364089400,00;-50192499,16;1,90E+07;-3,40E+07;50192499,16;46281881,33
135388925400,00;-41539789,44;6,38E+06;-1,68E+07;41539789,44;47507912,52
135413755400,00;-64490695,60;1,12E+07;-6,54E+06;64490695,6;50579065,09
135438591400,00;-64480170,61;2,75E+07;-1,30E+07;64480170,61;54426338,08
135463422400,00;-34604991,67;3,53E+07;-2,14E+07;34604991,67;52152420,88
135488258400,00;-48592116,24;-1,67E+07;-3,42E+07;48592116,24;52254097,46
135513089400,00;-83177227,38;-6,52E+06;-1,16E+07;83177227,38;54161004,43
135537925400,00;-77828194,50;5,48E+07;2,28E+07;77828194,5;57591955,66
135562755400,00;-53042432,07;4,31E+07;2,14E+07;53042432,07;57549790,74
135587591400,00;-77890759,71;-3,84E+07;1,08E+07;77890759,71;60627375,25
135612422400,00;-59305384,76;-4,60E+07;5,69E+06;59305384,76;62601330,28
135637258400,00;-39144769,91;-1,02E+07;1,24E+07;39144769,91;59785116,32
135662089400,00;-52694522,74;-8,80E+06;-3,79E+06;52694522,74;58475599,89
135686924400,00;-56774125,10;5,11E+06;3,69E+07;56774125,1;60938836,93
135711755400,00;-33817956,45;1,43E+07;3,93E+07;33817956,45;59297263,62
135736591400,00;-50597126,48;-5,61E+07;2,18E+07;50597126,48;55677252,41
135761422400,00;-14222767,35;-7,77E+07;-2,16E+07;14222767,35;48609982,73
135786258400,00;886437,89;-1,42E+07;-7,02E+07;886437,8929;42814872,27
135811088400,00;-36939200,16;-4,32E+07;-7,18E+07;36939200,16;38264698,98
135835924400,00;-47560082,67;-5,59E+07;-1,36E+07;47560082,67;36959665,42
135860755400,00;-72290296,55;-3,30E+07;1,75E+07;72290296,55;40642501,71
135885591400,00;-87179061,77;-1,52E+07;6,59E+07;87179061,77;44474117,16
135910422400,00;-80650645,49;9,04E+06;3,48E+07;80650645,49;47127063,87
135935258400,00;-36442771,55;3,65E+05;-1,30E+07;36442771,55;47418709,99
135960088400,00;-37754302,02;-2,29E+07;-5,84E+07;37754302,02;45991729,49
135984924400,00;-13168514,37;-5,50E+07;-2,76E+07;13168514,37;45874590,27
136009755400,00;-36374359,13;-5,97E+07;-1,23E+07;36374359,13;49817692,63
136034591400,00;-50867852,57;-6,13E+07;-6,62E+06;50867852,57;51365320,68
136059422400,00;-55048027,04;-3,56E+07;-1,77E+07;55048027,04;52197314,5
136084258400,00;-34856421,95;4,34E+07;-2,16E+06;34856421,95;48037995,1
136109088400,00;-62927150,13;4,82E+07;-4,50E+05;62927150,13;45343338,25
136133925000,00;-102069581,20;9,35E+06;-2,17E+07;102069581,2;47723220
136158756000,00;-78946766,85;3,98E+07;2,59E+07;78946766,85;52445886,14
136183592000,00;-49746941,33;2,78E+07;5,45E+07;49746941,33;53778401,62
136208423000,00;-38412113,79;-2,28E+07;2,24E+07;38412113,79;56583246
136233259000,00;-55952591,30;-5,45E+07;-3,78E+07;55952591,3;58758605,13
136258089000,00;-38117998,84;-5,59E+07;-3,79E+07;38117998,84;57341954,71
136282925000,00;-30738227,96;-4,42E+07;3,71E+06;30738227,96;54640865,93
136307756000,00;-59223523,74;-1,93E+07;5,33E+07;59223523,74;57348321,68
136332592000,00;-61175324,32;-4,80E+06;1,19E+07;61175324,32;57153674,37
136357423000,00;-66992134,45;-1,77E+07;-8,30E+06;66992134,45;53256180,29
136382259000,00;-50031700,73;-4,84E+06;-3,27E+06;50031700,73;50043395,16
136407089000,00;-31510645,15;2,16E+07;-6,48E+06;31510645,15;48017140,03
136431925000,00;-56645486,35;-5,54E+06;-3,94E+07;56645486,35;50043070,32
136456756000,00;-51322765,95;-2,56E+07;-4,16E+07;51322765,95;49528645,28
136481592000,00;-31524093,75;-2,47E+07;-5,33E+07;31524093,75;48795989,16
136506423000,00;-50793008,21;-2,62E+07;-5,85E+07;50793008,21;51024298,07
136531259000,00;-94180517,79;-2,76E+07;-3,28E+07;94180517,79;54908408,52
136556089000,00;-72169259,19;-3,57E+07;-3,28E+05;72169259,19;56129956,84
136580925000,00;-14535593,39;-6,16E+07;5,91E+06;14535593,39;50301452,28
