"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.452594621E1,9.471838951E0,1.480409503E0,-1.520937920E0
3.455094621E1,9.494570732E0,1.619193196E0,-1.415504098E0
3.457594621E1,9.533005714E0,1.722234130E0,-1.413111329E0
3.460094621E1,9.443124771E0,1.920838356E0,-1.407129288E0
3.462594621E1,9.463463783E0,1.859821439E0,-1.402343631E0
3.465094621E1,9.627521515E0,1.919641972E0,-1.488634825E0
3.467594621E1,9.572486877E0,2.015504360E0,-1.467099428E0
3.470094621E1,9.477821350E0,1.790429592E0,-1.491027594E0
3.472594621E1,9.608379364E0,1.895713687E0,-1.377218962E0
3.475094621E1,9.496963501E0,1.834696770E0,-1.310220003E0
3.477594621E1,9.474231720E0,1.760519266E0,-1.404736400E0
3.480094621E1,9.577272415E0,1.780858278E0,-1.346112251E0
3.482594621E1,9.531808853E0,1.991576195E0,-1.514955878E0
3.485094621E1,9.377322197E0,2.017897129E0,-1.374826193E0
3.487594621E1,9.384500504E0,2.034646988E0,-1.325773239E0
3.490094621E1,9.564111710E0,2.167448759E0,-1.348505139E0
3.492594621E1,9.438339233E0,2.157877445E0,-1.300648689E0
3.495094621E1,9.413214684E0,2.034646988E0,-1.323380470E0
3.497594621E1,9.390482903E0,2.040629148E0,-1.295863032E0
3.500094621E1,9.452695847E0,2.160270214E0,-1.289880991E0
3.502594621E1,9.439536095E0,2.043021917E0,-1.297059417E0
3.505094621E1,9.203693390E0,1.984397769E0,-1.344915867E0
3.507594621E1,9.312716484E0,2.173430681E0,-1.297059417E0
3.510094621E1,9.440732002E0,2.231008053E0,-1.352094293E0
3.512594621E1,9.429964066E0,2.247757673E0,-1.310220003E0
3.515094621E1,9.366554260E0,2.376970291E0,-1.251595736E0
3.517594621E1,9.418000221E0,2.320738792E0,-1.352094293E0
3.520094621E1,9.361768723E0,2.163859367E0,-1.301845074E0
3.522594621E1,9.388090134E0,2.066950083E0,-1.286291718E0
3.525094621E1,9.354590416E0,1.916052699E0,-1.318594813E0
3.527594621E1,9.412018776E0,2.086092710E0,-1.365254879E0
3.530094621E1,9.461071014E0,2.063360929E0,-1.382004619E0
3.532594621E1,9.398858070E0,1.985594153E0,-1.376022577E0
3.535094621E1,9.467053413E0,2.010718822E0,-1.410718441E0
3.537594621E1,9.425178528E0,1.977219224E0,-1.389183044E0
3.540094621E1,9.373733521E0,2.052593231E0,-1.402343631E0
3.542594621E1,9.504141808E0,2.083699942E0,-1.433450341E0
3.545094621E1,9.441928864E0,2.196162462E0,-1.404736400E0
3.547594621E1,9.461071014E0,2.274078846E0,-1.526919961E0
3.550094621E1,9.507731438E0,2.069342852E0,-1.391575933E0
3.552594621E1,9.345019341E0,1.952094674E0,-1.410718441E0
3.555094621E1,9.392875671E0,1.944916129E0,-1.486241937E0
3.557594621E1,9.508927345E0,2.038236141E0,-1.534098387E0
3.560094621E1,9.385697365E0,1.962862372E0,-1.465902925E0
3.562594621E1,9.415607452E0,1.896910191E0,-1.476670623E0
3.565094621E1,9.409625053E0,1.932802439E0,-1.416700602E0
3.567594621E1,9.457482338E0,1.992772579E0,-1.502991676E0
3.570094621E1,9.438339233E0,1.797608018E0,-1.482652783E0
3.572594621E1,9.353394508E0,1.882553220E0,-1.446610808E0
3.575094621E1,9.473034859E0,1.990379810E0,-1.540080428E0
3.577594621E1,9.426375389E0,2.078914165E0,-1.470688581E0
3.580094621E1,9.444321632E0,2.045414686E0,-1.415504098E0
3.582594621E1,9.388090134E0,1.961665869E0,-1.422682643E0
3.585094621E1,9.403643608E0,1.959273100E0,-1.516152263E0
3.587594621E1,9.465856552E0,1.980808496E0,-1.518545032E0
3.590094621E1,9.440732002E0,1.871785522E0,-1.456182122E0
3.592594621E1,9.400053978E0,1.959273100E0,-1.487438321E0
3.595094621E1,9.486195564E0,1.916052699E0,-1.498206019E0
3.597594621E1,9.540184021E0,1.847857237E0,-1.514955878E0
3.600094621E1,9.483802795E0,2.051396847E0,-1.385593891E0
3.602594621E1,9.415607452E0,1.928016901E0,-1.546062589E0
3.605094621E1,9.425178528E0,1.942523360E0,-1.528116345E0
3.607594621E1,9.410821915E0,1.877767563E0,-1.457528114E0
3.610094621E1,9.415607452E0,1.841875196E0,-1.379611850E0
3.612594621E1,9.487392426E0,1.828714728E0,-1.494616866E0
3.615094621E1,9.473034859E0,1.868196249E0,-1.479063511E0
3.617594621E1,9.440732002E0,2.021486521E0,-1.501795292E0
3.620094621E1,9.434750557E0,2.032254219E0,-1.464706540E0
3.622594621E1,9.316305161E0,2.131556273E0,-1.397557974E0
3.625094621E1,9.441928864E0,1.995165467E0,-1.506580949E0
3.627594621E1,9.484999657E0,1.895713687E0,-1.465902925E0
3.630094621E1,9.476624489E0,1.862214208E0,-1.479063511E0
3.632594621E1,9.451499939E0,1.838286042E0,-1.578365684E0
3.635094621E1,9.449107170E0,1.887338877E0,-1.499402523E0
3.637594621E1,9.457482338E0,1.874178290E0,-1.446610808E0
3.640094621E1,9.455089569E0,2.026272058E0,-1.456182122E0
3.642594621E1,9.492177963E0,2.060968161E0,-1.474277854E0
3.645094621E1,9.474231720E0,2.010718822E0,-1.470688581E0
3.647594621E1,9.426375389E0,1.902892232E0,-1.426271796E0
3.650094621E1,9.494570732E0,1.821536183E0,-1.480259895E0
3.652594621E1,9.486195564E0,1.821536183E0,-1.393968701E0
3.655094621E1,9.483802795E0,1.868196249E0,-1.423879027E0
3.657594621E1,9.408429146E0,1.955683827E0,-1.367647648E0
3.660094621E1,9.441928864E0,1.964058757E0,-1.435843110E0
3.662594621E1,9.502945900E0,2.051396847E0,-1.385593891E0
3.665094621E1,9.379714966E0,1.993968964E0,-1.453789353E0
3.667594621E1,9.413214684E0,2.029861450E0,-1.454985738E0
3.670094621E1,9.421589851E0,1.948505402E0,-1.328166127E0
3.672594621E1,9.419197083E0,1.876571178E0,-1.359272838E0
3.675094621E1,9.439536095E0,1.900499344E0,-1.385593891E0
3.677594621E1,9.445517540E0,2.050200462E0,-1.434646726E0
3.680094621E1,9.402446747E0,2.019093752E0,-1.464706540E0
3.682594621E1,9.389286041E0,1.974826455E0,-1.497009635E0
3.685094621E1,9.480214119E0,1.973630071E0,-1.475474238E0
3.687594621E1,9.441928864E0,1.911267042E0,-1.423879027E0
3.690094621E1,9.469446182E0,1.841875196E0,-1.453789353E0
3.692594621E1,9.476624489E0,1.954487443E0,-1.464706540E0
3.695094621E1,9.439536095E0,1.877767563E0,-1.449003696E0
3.697594621E1,9.446714401E0,1.878963947E0,-1.449003696E0
3.700094621E1,9.423982620E0,1.965255141E0,-1.396361589E0
3.702594621E1,9.459875107E0,2.028665066E0,-1.440628767E0
3.705094621E1,9.452695847E0,2.119592190E0,-1.437039495E0
3.707594621E1,9.459875107E0,2.092074633E0,-1.437039495E0
3.710094621E1,9.402446747E0,2.040629148E0,-1.421486259E0
3.712594621E1,9.392875671E0,2.019093752E0,-1.440628767E0
3.715094621E1,9.455089569E0,2.080110550E0,-1.419093370E0
3.717594621E1,9.434750557E0,1.999951124E0,-1.417896986E0
3.720094621E1,9.392875671E0,2.035843372E0,-1.404736400E0
3.722594621E1,9.428768158E0,2.090878248E0,-1.475474238E0
3.725094621E1,9.410821915E0,2.064557314E0,-1.449003696E0
3.727594621E1,9.409625053E0,2.231008053E0,-1.401147246E0
3.730094621E1,9.376126289E0,2.177019835E0,-1.446610808E0
3.732594621E1,9.348608971E0,2.188984156E0,-1.440628767E0
3.735094621E1,9.406036377E0,2.105235338E0,-1.413111329E0
3.737594621E1,9.468249321E0,2.093271255E0,-1.385593891E0
3.740094621E1,9.358180046E0,2.138734818E0,-1.452592850E0
3.742594621E1,9.394072533E0,2.078914165E0,-1.482652783E0
3.745094621E1,9.386893272E0,2.119592190E0,-1.432253957E0
3.747594621E1,9.413214684E0,2.094467640E0,-1.407129288E0
3.750094621E1,9.409625053E0,2.062164545E0,-1.458724499E0
3.752594621E1,9.394072533E0,2.135145664E0,-1.450200081E0
3.755094621E1,9.521040916E0,2.100449562E0,-1.504188180E0
3.757594621E1,9.421589851E0,2.066950083E0,-1.428664684E0
3.760094621E1,9.346215248E0,2.037039757E0,-1.447807193E0
3.762594621E1,9.385697365E0,2.033450603E0,-1.495813251E0
3.765094621E1,9.471838951E0,2.081306934E0,-1.428664684E0
3.767594621E1,9.471838951E0,2.099253178E0,-1.501795292E0
3.770094621E1,9.389286041E0,1.980808496E0,-1.443021655E0
3.772594621E1,9.438339233E0,1.978415728E0,-1.501795292E0
3.775094621E1,9.414411545E0,1.922034740E0,-1.477867126E0
3.777594621E1,9.437143326E0,1.870589137E0,-1.499402523E0
3.780094621E1,9.423982620E0,1.972433567E0,-1.471885085E0
3.782594621E1,9.493373871E0,1.987986922E0,-1.437039495E0
3.785094621E1,9.439536095E0,1.979612112E0,-1.444218040E0
3.787594621E1,9.439536095E0,1.989183426E0,-1.492223978E0
3.790094621E1,9.445517540E0,2.008326054E0,-1.538884044E0
3.792594621E1,9.409625053E0,2.032254219E0,-1.434646726E0
3.795094621E1,9.438339233E0,1.979612112E0,-1.470688581E0
3.797594621E1,9.360572815E0,2.011915207E0,-1.473081470E0
3.800094621E1,9.480214119E0,1.901695848E0,-1.475474238E0
3.802594621E1,9.490981102E0,1.828714728E0,-1.507777333E0
3.805094621E1,9.459875107E0,1.782054663E0,-1.439432383E0
3.807594621E1,9.488588333E0,1.795215130E0,-1.536491275E0
3.810094621E1,9.431160927E0,2.017897129E0,-1.462313771E0
3.812594621E1,9.474231720E0,2.092074633E0,-1.568794370E0
3.815094621E1,9.362965584E0,2.047807455E0,-1.530509233E0
3.817594621E1,9.457482338E0,2.068146467E0,-1.461117268E0
3.820094621E1,9.443124771E0,1.993968964E0,-1.414307714E0
3.822594621E1,9.480214119E0,1.999951124E0,-1.401147246E0
3.825094621E1,9.435946465E0,1.916052699E0,-1.492223978E0
3.827594621E1,9.398858070E0,1.970040798E0,-1.524527073E0
3.830094621E1,9.463463783E0,1.947309017E0,-1.483849168E0
3.832594621E1,9.396465302E0,1.913659930E0,-1.483849168E0
3.835094621E1,9.541379929E0,1.980808496E0,-1.536491275E0
3.837594621E1,9.409625053E0,1.846660852E0,-1.514955878E0
3.840094621E1,9.429964066E0,1.983201265E0,-1.479063511E0
3.842594621E1,9.398858070E0,1.888535261E0,-1.552044630E0
3.845094621E1,9.389286041E0,1.967648029E0,-1.561615825E0
3.847594621E1,9.431160927E0,1.925624013E0,-1.480259895E0
3.850094621E1,9.489785194E0,1.890928149E0,-1.480259895E0
3.852594621E1,9.479017258E0,1.926820397E0,-1.457528114E0
3.855094621E1,9.474231720E0,1.978415728E0,-1.536491275E0
3.857594621E1,9.365358353E0,1.810768485E0,-1.542473316E0
3.860094621E1,9.421589851E0,1.802393675E0,-1.526919961E0
3.862594621E1,9.469446182E0,1.717448473E0,-1.525723577E0
3.865094621E1,9.471838951E0,1.817947030E0,-1.519741535E0
3.867594621E1,9.416804314E0,1.941326976E0,-1.495813251E0
3.870094621E1,9.434750557E0,2.089681864E0,-1.519741535E0
3.872594621E1,9.433553696E0,1.999951124E0,-1.578365684E0
3.875094621E1,9.443124771E0,2.003540277E0,-1.495813251E0
3.877594621E1,9.459875107E0,2.039432764E0,-1.471885085E0
3.880094621E1,9.368947983E0,1.940130472E0,-1.546062589E0
3.882594621E1,9.432356834E0,1.977219224E0,-1.519741535E0
3.885094621E1,9.475428581E0,1.887338877E0,-1.526919961E0
3.887594621E1,9.468249321E0,1.914856315E0,-1.505384564E0
3.890094621E1,9.404839516E0,1.906481385E0,-1.544866085E0
3.892594621E1,9.458678246E0,2.043021917E0,-1.525723577E0
3.895094621E1,9.427571297E0,1.942523360E0,-1.513759375E0
3.897594621E1,9.480214119E0,1.998754621E0,-1.556830287E0
3.900094621E1,9.409625053E0,2.033450603E0,-1.534098387E0
3.902594621E1,9.426375389E0,1.964058757E0,-1.513759375E0
3.905094621E1,9.378519058E0,1.861017823E0,-1.526919961E0
3.907594621E1,9.435946465E0,1.919641972E0,-1.473081470E0
3.910094621E1,9.461071014E0,1.986790538E0,-1.603490233E0
3.912594621E1,9.443124771E0,2.093271255E0,-1.531705618E0
3.915094621E1,9.425178528E0,1.978415728E0,-1.547258973E0
3.917594621E1,9.359375954E0,2.020290136E0,-1.457528114E0
3.920094621E1,9.404839516E0,1.944916129E0,-1.592722535E0
3.922594621E1,9.517452240E0,1.901695848E0,-1.567597985E0
3.925094621E1,9.414411545E0,1.798804402E0,-1.520937920E0
3.927594621E1,9.464660645E0,1.768894196E0,-1.493420482E0
3.930094621E1,9.451499939E0,1.880160451E0,-1.508973837E0
3.932594621E1,9.431160927E0,1.930409670E0,-1.592722535E0
3.935094621E1,9.440732002E0,1.855035782E0,-1.620239973E0
3.937594621E1,9.432356834E0,1.926820397E0,-1.561615825E0
3.940094621E1,9.463463783E0,2.002343893E0,-1.518545032E0
3.942594621E1,9.412018776E0,1.931606054E0,-1.516152263E0
3.945094621E1,9.420392990E0,1.911267042E0,-1.611865163E0
3.947594621E1,9.444321632E0,1.856232166E0,-1.510170221E0
3.950094621E1,9.446714401E0,1.905285001E0,-1.572383523E0
3.952594621E1,9.438339233E0,1.912463546E0,-1.556830287E0
3.955094621E1,9.433553696E0,1.931606054E0,-1.476670623E0
3.957594621E1,9.445517540E0,1.998754621E0,-1.502991676E0
3.960094621E1,9.398858070E0,1.978415728E0,-1.514955878E0
3.962594621E1,9.484999657E0,2.023879290E0,-1.629811287E0
3.965094621E1,9.422785759E0,2.001147509E0,-1.607079506E0
3.967594621E1,9.431160927E0,1.974826455E0,-1.566401482E0
3.970094621E1,9.483802795E0,1.902892232E0,-1.492223978E0
3.972594621E1,9.429964066E0,1.893320918E0,-1.508973837E0
3.975094621E1,9.355787277E0,1.983201265E0,-1.575972795E0
3.977594621E1,9.470642090E0,2.029861450E0,-1.598704576E0
3.980094621E1,9.484999657E0,1.993968964E0,-1.518545032E0
3.982594621E1,9.379714966E0,1.970040798E0,-1.433450341E0
3.985094621E1,9.429964066E0,1.907677889E0,-1.441825151E0
3.987594621E1,9.494570732E0,2.080110550E0,-1.580758452E0
3.990094621E1,9.440732002E0,2.077717781E0,-1.504188180E0
3.992594621E1,9.282805443E0,2.009522438E0,-1.505384564E0
3.995094621E1,9.254092216E0,2.092074633E0,-1.370040536E0
3.997594621E1,9.368947983E0,2.197358847E0,-1.572383523E0
4.000094621E1,9.444321632E0,2.264507532E0,-1.616650820E0
4.002594621E1,9.343822479E0,2.236989975E0,-1.500598907E0
4.005094621E1,9.364161491E0,2.080110550E0,-1.544866085E0
4.007594621E1,9.486195564E0,2.111217260E0,-1.456182122E0
4.010094621E1,9.474231720E0,2.096860409E0,-1.416700602E0
4.012594621E1,9.337841034E0,2.089681864E0,-1.464706540E0
4.015094621E1,9.488588333E0,2.138734818E0,-1.514955878E0
4.017594621E1,9.359375954E0,1.978415728E0,-1.467099428E0
4.020094621E1,9.358180046E0,1.822732687E0,-1.350897908E0
4.022594621E1,9.347412109E0,2.028665066E0,-1.462313771E0
4.025094621E1,9.377322197E0,2.241775751E0,-1.485045552E0
4.027594621E1,9.462267876E0,2.228615284E0,-1.475474238E0
4.030094621E1,9.378519058E0,2.263311148E0,-1.492223978E0
4.032594621E1,9.337841034E0,2.214108706E0,-1.416700602E0
4.035094621E1,9.400053978E0,2.231008053E0,-1.529312730E0
4.037594621E1,9.438339233E0,2.106431723E0,-1.403540015E0
4.040094621E1,9.432356834E0,2.008326054E0,-1.417896986E0
4.042594621E1,9.428768158E0,2.064557314E0,-1.499402523E0
4.045094621E1,9.453892708E0,2.089681864E0,-1.423879027E0
4.047594621E1,9.391679764E0,2.096860409E0,-1.482652783E0
4.050094621E1,9.395268440E0,2.058575153E0,-1.463510156E0
4.052594621E1,9.416804314E0,2.076521397E0,-1.414307714E0
4.055094621E1,9.496963501E0,2.200948238E0,-1.370040536E0
4.057594621E1,9.319894791E0,2.171037912E0,-1.417896986E0
4.060094621E1,9.347412109E0,2.313560486E0,-1.461117268E0
4.062594621E1,9.440732002E0,2.351845503E0,-1.469492197E0
4.065094621E1,9.541379929E0,2.280060768E0,-1.435843110E0
4.067594621E1,9.479017258E0,1.974826455E0,-1.319791198E0
4.070094621E1,9.380911827E0,1.931606054E0,-1.419093370E0
4.072594621E1,9.346215248E0,2.159073830E0,-1.459920883E0
4.075094621E1,9.418000221E0,2.229811668E0,-1.449003696E0
4.077594621E1,9.356983185E0,2.434397936E0,-1.420289755E0
4.080094621E1,9.245717049E0,2.479861498E0,-1.386790276E0
4.082594621E1,9.222835541E0,2.439183474E0,-1.398754358E0
4.085094621E1,9.372536659E0,2.467897415E0,-1.386790276E0
4.087594621E1,9.433553696E0,2.493022203E0,-1.318594813E0
4.090094621E1,9.243324280E0,2.439183474E0,-1.423879027E0
4.092594621E1,9.267252922E0,2.453540564E0,-1.396361589E0
4.095094621E1,9.370143890E0,2.323131800E0,-1.451396465E0
4.097594621E1,9.333055496E0,2.374577284E0,-1.453789353E0
4.100094621E1,9.310323715E0,2.309971094E0,-1.422682643E0
4.102594621E1,9.406036377E0,2.221436739E0,-1.451396465E0
4.105094621E1,9.330662727E0,2.156681061E0,-1.338933825E0
4.107594621E1,9.423982620E0,2.166252136E0,-1.408325672E0
4.110094621E1,9.432356834E0,2.329113722E0,-1.468295813E0
4.112594621E1,9.319894791E0,2.272882462E0,-1.443021655E0
4.115094621E1,9.471838951E0,2.155484438E0,-1.452592850E0
4.117594621E1,9.403643608E0,2.100449562E0,-1.473081470E0
4.120094621E1,9.260073662E0,2.209323168E0,-1.422682643E0
4.122594621E1,9.346215248E0,2.403291225E0,-1.559223056E0
4.125094621E1,9.190532684E0,2.259721994E0,-1.464706540E0
4.127594621E1,9.133105278E0,1.900499344E0,-1.468295813E0
4.130094621E1,9.145069122E0,1.006331444E0,-1.559223056E0
4.132594621E1,9.437143326E0,1.875374764E-1,-1.508973837E0
4.135094621E1,9.644271851E0,-2.241775692E-1,-1.651346684E0
4.137594621E1,9.661021233E0,-6.755237579E-1,-1.536491275E0
4.140094621E1,9.681360245E0,-9.915258884E-1,-1.267149091E0
4.142594621E1,1.004521942E1,-1.064507008E0,-1.210917830E0
4.145094621E1,9.962666512E0,-1.489532113E0,-1.408325672E0
4.147594621E1,9.841829300E0,-1.485942841E0,-1.225274801E0
4.150094621E1,1.039367390E1,-3.535395563E-1,-1.125823021E0
4.152594621E1,1.090349483E1,8.123632669E-1,-1.106680512E0
4.155094621E1,1.062936687E1,2.608027220E0,-6.387341022E-1
4.157594621E1,9.851400375E0,4.703989983E0,-1.449003696E0
4.160094621E1,8.885297775E0,4.354488373E0,-2.561068058E0
4.162594621E1,9.140283585E0,1.847857237E0,-2.051247120E0
4.165094621E1,9.845417976E0,1.121635586E-1,-1.346112251E0
4.167594621E1,1.025234795E1,-1.763659835E0,-8.985049129E-1
4.170094621E1,9.751948357E0,-6.671488881E-1,-8.337491155E-1
4.172594621E1,1.020329475E1,-1.412812233E0,-3.177967668E-1
4.175094621E1,1.049776173E1,-1.045364380E0,1.956132501E-1
4.177594621E1,8.487939835E0,4.651348114E0,-4.483551383E-1
4.180094621E1,8.728568077E0,3.627967834E0,-1.335344553E0
4.182594621E1,9.105587006E0,4.473082721E-1,-2.280958176E0
4.185094621E1,1.002846909E1,2.174477577E-1,-7.834998369E-1
4.187594621E1,8.501100540E0,4.270739555E0,-1.061216831E0
4.190094621E1,7.998308659E0,9.588040352E0,-3.424278736E0
4.192594621E1,1.082333469E1,3.487838030E0,-2.477319241E0
4.195094621E1,1.372149181E1,-5.405087471E0,-1.215853021E-1
4.197594621E1,9.488588333E0,-3.840480328E0,-3.705884218E-1
4.200094621E1,8.467600822E0,1.737787485E0,-3.375076294E0
4.202594621E1,9.051749229E0,2.148306131E0,-3.656382561E0
4.205094621E1,9.090034485E0,1.099801064E0,-2.734697104E0
4.207594621E1,9.232556343E0,5.114658549E-2,-1.883600116E0
4.210094621E1,9.270841599E0,-2.923730314E-1,-2.161317110E0
4.212594621E1,9.797561646E0,-4.061816335E-1,-2.486890554E0
4.215094621E1,9.994969368E0,9.381360412E-1,-2.892772913E0
4.217594621E1,9.224032402E0,2.105235338E0,-2.959772110E0
4.220094621E1,9.347412109E0,2.295614243E0,-2.413909435E0
4.222594621E1,9.786644936E0,2.232204437E0,-2.161317110E0
4.225094621E1,9.346215248E0,2.309971094E0,-2.601895571E0
4.227594621E1,9.392875671E0,2.259721994E0,-2.510818720E0
4.230094621E1,8.989535332E0,1.948505402E0,-2.144567251E0
4.232594621E1,9.435946465E0,1.954487443E0,-2.036890268E0
4.235094621E1,9.149854660E0,2.647508621E0,-2.038086653E0
4.237594621E1,9.470642090E0,2.187787771E0,-2.488086939E0
4.240094621E1,9.809526443E0,1.800000787E0,-2.327767849E0
4.242594621E1,9.202496529E0,1.317547917E0,-2.480908394E0
4.245094621E1,8.922387123E0,9.967601895E-1,-2.535943270E0
4.247594621E1,9.306734085E0,1.194317579E0,-2.166102648E0
4.250094621E1,9.465856552E0,1.145264745E0,-1.952991962E0
4.252594621E1,9.021839142E0,1.675574064E0,-1.838136435E0
4.255094621E1,8.675926208E0,3.690181255E0,-2.206780672E0
4.257594621E1,9.498160362E0,3.674627781E0,-2.613859653E0
4.260094621E1,9.801151276E0,2.519492626E0,-2.274976015E0
4.262594621E1,1.034925747E1,1.590479255E0,-1.659721613E0
4.265094621E1,9.158229828E0,1.027866840E0,-1.249202967E0
4.267594621E1,8.478368759E0,7.106683254E-1,-8.660522699E-1
4.270094621E1,8.540582657E0,4.365405738E-1,-8.564809561E-1
4.272594621E1,8.723782539E0,2.330010980E-1,-3.825525343E-1
4.275094621E1,9.463463783E0,1.048205853E0,4.039383829E-1
4.277594621E1,9.735198975E0,1.944916129E0,-2.424228489E-1
4.280094621E1,9.627521515E0,1.535444379E0,-8.816055655E-1
4.282594621E1,9.793972969E0,1.462463260E0,-5.033900738E-1
4.285094621E1,9.700503349E0,3.144318581E0,-1.098305583E0
4.287594621E1,1.002129078E1,4.713561535E0,-2.771785975E0
4.290094621E1,1.074078274E1,3.606282711E0,-1.970938087E0
4.292594621E1,9.398858070E0,1.033848882E0,-1.055234790E0
4.295094621E1,9.768698692E0,1.400249958E0,-8.493024707E-1
4.297594621E1,1.000813007E1,4.999503791E-1,-1.501795292E0
4.300094621E1,1.027866840E1,1.935195327E-1,-1.232453227E0
4.302594621E1,9.888488770E0,3.539882004E-1,-3.681955934E-1
4.305094621E1,9.233753204E0,-1.119541883E0,-2.388336062E-1
4.307594621E1,1.131535912E1,-1.825873256E0,7.163512707E-1
4.310094621E1,1.091919708E1,-3.810569942E-1,7.378866673E-1
4.312594621E1,9.513862610E0,4.253990173E0,-1.897807419E-1
4.315094621E1,7.921738625E0,4.267150402E0,-1.620239973E0
4.317594621E1,9.151051521E0,1.888535261E0,-1.304237843E0
4.320094621E1,9.779465675E0,-1.667498350E-1,-5.249254704E-1
4.322594621E1,9.971041679E0,3.320041299E-2,-6.146563292E-1
4.325094621E1,9.589237213E0,2.734846830E0,-7.667500973E-1
4.327594621E1,8.763264656E0,1.735394597E0,-9.343972206E-1
4.330094621E1,9.529416084E0,2.654687166E0,-1.342523098E0
4.332594621E1,8.473583221E0,7.196264744E0,-2.573032141E0
4.335094621E1,8.812316895E0,4.457379818E0,-1.897956967E0
4.337594621E1,1.382438374E1,-4.423431873E0,7.809575200E-1
4.340094621E1,1.241306686E1,-6.086144447E0,2.008026838E0
4.342594621E1,8.272436142E0,2.467897415E0,-3.442224979E0
4.345094621E1,8.422137260E0,4.603491783E0,-4.232155323E0
4.347594621E1,9.368947983E0,1.694716692E0,-2.890380144E0
4.350094621E1,9.974630356E0,-2.744268477E-1,-2.765803814E0
4.352594621E1,9.315109253E0,-4.121637046E-1,-1.813011765E0
4.355094621E1,9.007481575E0,-6.743273139E-1,-2.233101845E0
4.357594621E1,9.858578682E0,-1.452144235E-1,-2.696412086E0
4.360094621E1,9.865756989E0,9.010472894E-1,-2.970539808E0
4.362594621E1,9.401250839E0,1.085294604E0,-2.654537678E0
4.365094621E1,9.032606125E0,1.619193196E0,-2.400748968E0
4.367594621E1,8.953642845E0,2.228615284E0,-2.650948286E0
4.370094621E1,9.121140480E0,2.366202593E0,-2.776571512E0
4.372594621E1,9.232556343E0,1.068544865E0,-2.217548370E0
4.375094621E1,9.171390533E0,7.202396393E-1,-1.703988791E0
